TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
11;false;2;false;on ;low ;false;
60;false;11;false;off ;high ;false;REQ001REQ011REQ002
71;false;1;true;on ;low ;false;REQ004REQ003REQ010
117;true;5;false;off ;low ;true;REQ005REQ009
164;false;9;false;off ;permitted ;true;REQ001
190;false;6;false;off ;low ;true;REQ003
226;false;5;false;off ;low ;true;
268;true;4;true;on ;low ;false;REQ006REQ010
293;false;7;true;on ;low ;false;
325;false;9;true;off ;permitted ;false;REQ001REQ011
348;true;3;false;off ;low ;true;REQ005REQ003
368;false;4;true;on ;low ;false;REQ006REQ010
410;true;8;true;on ;low ;false;
432;true;4;true;on ;low ;false;
483;false;8;true;on ;low ;false;
515;false;2;false;on ;low ;false;
529;false;2;false;on ;low ;false;
538;true;11;true;off ;high ;false;REQ001REQ002REQ011
584;true;7;false;on ;low ;false;REQ004REQ003REQ010
628;false;7;false;on ;low ;false;
641;true;1;false;off ;low ;true;REQ005REQ009
668;false;4;false;off ;low ;true;
714;false;1;false;off ;low ;true;
745;false;6;true;on ;low ;false;REQ006REQ010
772;true;3;false;off ;low ;true;REQ005REQ009
791;false;8;true;on ;low ;false;REQ006REQ010
816;false;5;false;on ;low ;false;
845;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
866;false;3;true;on ;low ;false;REQ004REQ003REQ010
910;false;2;true;on ;low ;false;
959;true;8;true;on ;low ;false;
1008;true;0;false;on ;low ;false;
1020;true;0;false;on ;low ;false;
1036;true;5;true;on ;low ;false;
1061;false;3;true;on ;low ;false;
1106;false;0;false;on ;low ;false;
