TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
21;true;true;false;false;3;
68;false;true;true;false;5;REQ007
87;true;true;true;false;5;REQ008
101;true;true;false;false;5;
111;false;false;false;true;1;REQ002
154;true;false;false;false;4;REQ005
182;false;false;false;true;1;REQ002
210;true;true;false;false;1;
243;true;false;true;false;4;REQ005
288;true;false;false;false;4;REQ005
304;true;true;true;false;4;REQ006
346;false;false;false;false;3;REQ004
378;false;false;false;false;3;REQ004
400;false;true;true;false;5;REQ007
439;false;true;true;false;5;REQ007
474;false;false;true;true;0;REQ001
516;false;false;true;false;2;REQ003
529;false;false;false;true;1;REQ002
569;false;false;true;false;2;REQ003
616;false;false;true;true;0;REQ001
647;true;false;false;false;4;REQ005
661;true;true;true;false;4;REQ006
678;false;false;false;true;1;REQ002
716;true;false;false;true;4;REQ005
728;false;true;false;false;5;REQ007
