TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
25;true;7;false;off ;low ;true;REQ005REQ009
73;false;7;true;on ;low ;false;REQ006REQ010
122;false;11;true;off ;high ;false;REQ001REQ002REQ011
173;true;10;true;off ;high ;false;
185;true;11;false;off ;high ;false;
195;false;11;true;off ;high ;false;
218;false;8;true;on ;low ;false;REQ004REQ003REQ010
247;true;7;true;on ;low ;false;
259;false;2;false;on ;low ;false;
272;true;5;false;off ;low ;true;REQ005REQ009
311;false;8;false;off ;low ;true;
351;true;9;true;off ;permitted ;false;REQ001REQ006
396;false;7;false;on ;low ;false;REQ003REQ010
423;false;3;true;on ;low ;false;
455;true;2;true;on ;low ;false;
498;false;0;false;on ;low ;false;
544;false;8;false;on ;low ;false;
563;true;6;true;on ;low ;false;
575;false;4;true;on ;low ;false;
584;false;11;true;off ;high ;false;REQ001REQ002REQ011
600;true;5;false;off ;low ;true;REQ004REQ003REQ005
638;false;8;true;on ;low ;false;REQ006REQ010
647;true;3;false;off ;low ;true;REQ005REQ009
695;false;10;true;off ;high ;false;REQ006REQ001REQ002
744;false;5;true;on ;low ;false;REQ004REQ003REQ010
759;false;7;true;on ;low ;false;
786;false;7;true;on ;low ;false;
810;true;9;true;off ;permitted ;false;REQ001REQ011
838;true;6;true;on ;low ;false;REQ003REQ010
857;true;0;true;on ;low ;false;
902;true;11;false;off ;high ;false;REQ001REQ011REQ002
943;false;2;false;on ;low ;false;REQ004REQ003REQ010
957;true;0;false;off ;low ;true;REQ005REQ009
969;false;1;true;on ;low ;false;REQ006REQ010
1019;true;9;false;off ;permitted ;true;REQ005REQ001REQ011
1049;true;8;false;off ;low ;true;REQ003
