TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
45;false;2;false;on ;low ;false;
80;false;7;false;on ;low ;false;
115;false;0;false;on ;low ;false;
143;false;1;false;on ;low ;false;
161;false;3;false;on ;low ;false;
179;true;3;true;on ;low ;false;
224;true;5;false;on ;low ;false;
254;false;7;false;on ;low ;false;
284;false;9;false;off ;permitted ;false;REQ001REQ011
307;true;1;false;off ;low ;true;REQ003REQ010REQ005REQ009
328;true;0;true;on ;low ;false;REQ006REQ010
368;true;3;true;on ;low ;false;
409;false;3;true;on ;low ;false;
459;false;1;true;on ;low ;false;
468;false;3;false;on ;low ;false;
514;false;10;true;off ;high ;false;REQ001REQ002REQ011
540;true;0;false;off ;low ;true;REQ004REQ005REQ003
572;false;2;true;on ;low ;false;REQ006REQ010
616;true;4;false;off ;low ;true;REQ005REQ009
636;false;3;false;off ;low ;true;
682;false;6;true;on ;low ;false;REQ006REQ010
691;true;5;false;off ;low ;true;REQ005REQ009
732;false;9;true;off ;permitted ;false;REQ001REQ006
750;false;5;true;on ;low ;false;REQ003REQ010
793;true;9;true;off ;permitted ;false;REQ001REQ011
811;false;6;false;on ;low ;false;REQ003REQ010
843;false;3;true;on ;low ;false;
888;false;6;true;on ;low ;false;
932;false;1;false;on ;low ;false;
965;true;6;false;off ;low ;true;REQ005REQ009
990;true;10;false;off ;high ;false;REQ001REQ002REQ008
1023;true;11;false;off ;high ;false;
1071;true;5;false;on ;low ;false;REQ004REQ003REQ010
1082;false;6;false;on ;low ;false;
1094;false;4;false;on ;low ;false;
1109;true;1;true;on ;low ;false;
