TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
50;true;0;false;off ;low ;true;REQ005REQ009
79;false;2;false;off ;low ;true;
108;false;10;true;off ;high ;false;REQ006REQ001REQ002
119;false;5;false;on ;low ;false;REQ004REQ003REQ010
128;true;8;true;on ;low ;false;
166;true;4;false;on ;low ;false;
212;false;7;true;on ;low ;false;
261;true;9;true;off ;permitted ;false;REQ001REQ011
272;false;9;false;off ;permitted ;false;
309;false;9;true;off ;permitted ;false;
360;false;11;false;off ;high ;false;REQ002
383;false;8;false;on ;low ;false;REQ004REQ003REQ010
417;false;3;false;on ;low ;false;
431;true;2;true;on ;low ;false;
461;true;10;false;off ;high ;false;REQ001REQ011REQ002
501;false;11;true;off ;high ;false;
552;true;11;false;off ;high ;false;
596;false;8;false;on ;low ;false;REQ004REQ003REQ010
643;true;5;true;on ;low ;false;
680;false;9;true;off ;permitted ;false;REQ001REQ011
693;false;3;false;on ;low ;false;REQ003REQ010
722;false;3;false;on ;low ;false;
748;false;4;false;on ;low ;false;
771;true;7;false;off ;low ;true;REQ005REQ009
790;true;3;true;on ;low ;false;REQ006REQ010
810;true;6;false;on ;low ;false;
858;false;2;true;on ;low ;false;
905;true;1;false;off ;low ;true;REQ005REQ009
925;true;8;true;on ;low ;false;REQ006REQ010
971;false;1;true;on ;low ;false;
1005;false;1;true;on ;low ;false;
1042;true;7;true;on ;low ;false;
1062;true;1;true;on ;low ;false;
1095;true;1;true;on ;low ;false;
1105;true;3;false;on ;low ;false;
1139;true;4;true;on ;low ;false;
