TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
30;true;7;false;off ;low ;true;REQ005REQ009
79;false;11;true;off ;high ;false;REQ001REQ002REQ007
117;true;6;false;off ;low ;true;REQ004REQ005REQ003
155;false;11;true;off ;high ;false;REQ001REQ006REQ002
205;true;11;false;off ;high ;false;
233;false;9;true;off ;permitted ;false;REQ004
255;true;8;true;on ;low ;false;REQ003REQ010
304;false;9;false;off ;permitted ;false;REQ001REQ011
322;false;3;true;on ;low ;false;REQ003REQ010
333;true;9;true;off ;permitted ;false;REQ001REQ011
383;true;8;false;on ;low ;false;REQ003REQ010
398;false;11;false;off ;high ;false;REQ001REQ011REQ002
413;false;9;false;off ;permitted ;false;REQ004
448;true;11;false;off ;high ;false;REQ002
499;false;9;false;off ;permitted ;false;REQ004
546;true;6;true;on ;low ;false;REQ003REQ010
566;true;2;true;on ;low ;false;
601;true;0;true;on ;low ;false;
640;false;9;false;off ;permitted ;false;REQ001REQ011
677;false;8;false;on ;low ;false;REQ003REQ010
706;true;3;true;on ;low ;false;
754;false;8;false;on ;low ;false;
787;false;0;true;on ;low ;false;
823;true;10;true;off ;high ;false;REQ001REQ011REQ002
858;true;4;true;on ;low ;false;REQ004REQ003REQ010
873;false;10;false;off ;high ;false;REQ001REQ002REQ011
896;false;1;true;on ;low ;false;REQ004REQ003REQ010
922;true;5;false;off ;low ;true;REQ005REQ009
944;true;5;false;off ;low ;true;
994;true;6;true;on ;low ;false;REQ006REQ010
1032;false;11;false;off ;high ;false;REQ001REQ002REQ011
1075;true;0;true;on ;low ;false;REQ004REQ003REQ010
1102;false;7;true;on ;low ;false;
1128;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
1171;true;1;false;on ;low ;false;REQ004REQ003REQ010
1186;true;5;true;on ;low ;false;
