TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
49;true;1;false;off ;low ;true;REQ005REQ009
93;true;0;true;on ;low ;false;REQ006REQ010
134;true;8;false;on ;low ;false;
161;true;7;true;on ;low ;false;
177;true;11;false;off ;high ;false;REQ001REQ011REQ002
191;false;5;false;on ;low ;false;REQ004REQ003REQ010
242;true;1;true;on ;low ;false;
275;true;1;true;on ;low ;false;
323;false;9;true;off ;permitted ;false;REQ001REQ011
364;false;9;true;off ;permitted ;false;
410;true;0;false;off ;low ;true;REQ005REQ003
442;true;7;false;off ;low ;true;
464;false;2;false;off ;low ;true;
478;false;4;true;on ;low ;false;REQ006REQ010
520;true;2;true;on ;low ;false;
568;false;4;true;on ;low ;false;
582;true;2;false;off ;low ;true;REQ005REQ009
594;true;9;true;off ;permitted ;false;REQ001REQ006
626;true;6;false;on ;low ;false;REQ003REQ010
646;false;10;false;off ;high ;false;REQ001REQ011REQ002
676;true;11;true;off ;high ;false;
725;false;7;false;on ;low ;false;REQ004REQ003REQ010
749;false;6;false;on ;low ;false;
785;false;6;false;on ;low ;false;
795;true;5;true;on ;low ;false;
834;false;9;true;off ;permitted ;false;REQ001REQ011
877;true;5;true;on ;low ;false;REQ003REQ010
909;false;9;false;off ;permitted ;false;REQ001REQ011
955;false;0;false;on ;low ;false;REQ003REQ010
982;false;6;false;on ;low ;false;
1013;true;7;true;on ;low ;false;
1064;false;4;true;on ;low ;false;
1106;true;6;false;off ;low ;true;REQ005REQ009
1128;false;9;true;off ;permitted ;false;REQ006REQ001
1173;true;11;false;off ;high ;false;REQ005REQ002REQ008
1198;false;7;true;on ;low ;false;REQ004REQ003REQ010
