TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
36;true;3;true;on ;low ;false;
53;false;5;true;on ;low ;false;
85;false;10;false;off ;high ;false;REQ001REQ011REQ002
130;true;4;true;on ;low ;false;REQ004REQ003REQ010
172;true;4;false;on ;low ;false;
206;true;2;false;on ;low ;false;
251;true;2;false;on ;low ;false;
273;false;7;true;on ;low ;false;
311;false;0;true;on ;low ;false;
340;true;0;true;on ;low ;false;
365;true;3;true;on ;low ;false;
397;true;5;true;on ;low ;false;
427;true;4;true;on ;low ;false;
455;true;6;true;on ;low ;false;
467;true;2;false;on ;low ;false;
500;false;0;true;on ;low ;false;
526;true;2;true;on ;low ;false;
543;true;10;false;off ;high ;false;REQ001REQ011REQ002
593;false;3;false;on ;low ;false;REQ004REQ003REQ010
618;true;1;true;on ;low ;false;
657;false;10;false;off ;high ;false;REQ001REQ011REQ002
684;false;9;false;off ;permitted ;false;REQ004
730;true;8;false;off ;low ;true;REQ005REQ003
761;false;6;false;off ;low ;true;
806;false;1;true;on ;low ;false;REQ006REQ010
848;false;0;false;on ;low ;false;
859;false;8;true;on ;low ;false;
902;true;1;true;on ;low ;false;
911;false;8;true;on ;low ;false;
940;true;2;false;off ;low ;true;REQ005REQ009
962;false;4;false;off ;low ;true;
986;true;2;true;on ;low ;false;REQ006REQ010
1022;false;8;false;on ;low ;false;
1059;true;8;false;off ;low ;true;REQ005REQ009
1089;true;10;false;off ;high ;false;REQ001REQ002REQ007
1129;false;8;false;on ;low ;false;REQ004REQ003REQ010
