TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
32;true;0;false;off ;low ;true;REQ005REQ009
56;false;11;true;off ;high ;false;REQ006REQ001REQ002
104;true;1;true;on ;low ;false;REQ004REQ003REQ010
142;true;8;true;on ;low ;false;
159;true;7;false;on ;low ;false;
191;true;6;true;on ;low ;false;
221;true;4;false;on ;low ;false;
247;false;5;true;on ;low ;false;
257;true;6;false;off ;low ;true;REQ005REQ009
308;false;10;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
339;true;4;false;off ;low ;true;REQ004REQ003REQ005
351;false;11;false;off ;high ;false;REQ001REQ002REQ008
377;false;4;true;on ;low ;false;REQ004REQ003REQ010
397;false;8;true;on ;low ;false;
444;true;0;true;on ;low ;false;
474;false;9;false;off ;permitted ;false;REQ001REQ011
501;false;0;false;on ;low ;false;REQ003REQ010
551;true;2;false;off ;low ;true;REQ005REQ009
584;true;8;false;off ;low ;true;
626;true;0;true;on ;low ;false;REQ006REQ010
665;true;5;false;on ;low ;false;
694;true;7;false;on ;low ;false;
737;false;6;true;on ;low ;false;
772;true;0;true;on ;low ;false;
819;false;1;false;on ;low ;false;
841;true;9;true;off ;permitted ;false;REQ001REQ011
873;false;7;true;on ;low ;false;REQ003REQ010
907;false;0;false;on ;low ;false;
949;true;9;false;off ;permitted ;true;REQ005REQ001REQ011
968;true;4;true;on ;low ;false;REQ006REQ003REQ010
1014;false;6;true;on ;low ;false;
1041;true;3;true;on ;low ;false;
1062;true;10;false;off ;high ;false;REQ001REQ011REQ002
1101;false;1;false;on ;low ;false;REQ004REQ003REQ010
1127;true;5;true;on ;low ;false;
1160;true;11;true;off ;high ;false;REQ001REQ002REQ011
