TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
23;false;10;true;off ;high ;false;REQ001REQ011REQ002
69;true;10;false;off ;high ;false;
116;false;7;false;on ;low ;false;REQ004REQ003REQ010
142;false;4;false;on ;low ;false;
164;false;3;false;on ;low ;false;
184;false;10;false;off ;high ;false;REQ001REQ002REQ011
232;false;2;false;on ;low ;false;REQ004REQ003REQ010
277;true;1;false;off ;low ;true;REQ005REQ009
292;false;11;true;off ;high ;false;REQ001REQ006REQ002
320;true;7;true;on ;low ;false;REQ004REQ003REQ010
331;true;6;false;on ;low ;false;
347;false;8;true;on ;low ;false;
398;false;1;false;on ;low ;false;
445;false;3;false;on ;low ;false;
492;false;1;true;on ;low ;false;
514;true;4;false;off ;low ;true;REQ005REQ009
527;true;5;false;off ;low ;true;
542;false;8;false;off ;low ;true;
586;true;7;true;on ;low ;false;REQ006REQ010
632;true;11;true;off ;high ;false;REQ001REQ002REQ011
654;false;10;false;off ;high ;false;
674;false;10;true;off ;high ;false;
704;true;0;true;on ;low ;false;REQ004REQ003REQ010
733;false;11;true;off ;high ;false;REQ001REQ011REQ002
747;true;7;true;on ;low ;false;REQ004REQ003REQ010
782;true;8;false;on ;low ;false;
816;false;4;false;on ;low ;false;
832;true;5;true;on ;low ;false;
848;true;0;false;on ;low ;false;
881;true;5;false;on ;low ;false;
894;true;4;false;on ;low ;false;
911;true;4;false;on ;low ;false;
954;true;2;false;on ;low ;false;
1003;false;0;true;on ;low ;false;
1045;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
1073;true;10;false;off ;high ;false;REQ002REQ007
