TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
29;false;4;true;on ;low ;false;
63;true;5;true;on ;low ;false;
96;true;3;false;on ;low ;false;
121;false;2;true;on ;low ;false;
146;true;11;true;off ;high ;false;REQ001REQ011REQ002
165;true;0;false;on ;low ;false;REQ004REQ003REQ010
175;true;0;false;on ;low ;false;
222;false;4;false;on ;low ;false;
262;false;10;true;off ;high ;false;REQ001REQ002REQ011
275;true;2;false;off ;low ;true;REQ004REQ003REQ005
289;false;9;false;off ;permitted ;true;REQ001
333;false;7;true;on ;low ;false;REQ003REQ006REQ010
371;true;8;false;off ;low ;true;REQ005REQ009
383;true;7;true;on ;low ;false;REQ006REQ010
423;false;0;false;on ;low ;false;
438;true;7;false;off ;low ;true;REQ005REQ009
459;true;6;false;off ;low ;true;
480;true;2;false;off ;low ;true;
505;true;10;true;off ;high ;false;REQ001REQ002REQ008
540;true;7;false;on ;low ;false;REQ004REQ003REQ010
582;true;4;false;on ;low ;false;
620;true;8;false;on ;low ;false;
635;true;7;false;on ;low ;false;
663;false;3;true;on ;low ;false;
677;true;9;true;off ;permitted ;false;REQ001REQ011
718;true;2;false;on ;low ;false;REQ003REQ010
753;false;2;false;on ;low ;false;
775;true;10;false;off ;high ;false;REQ001REQ005REQ002REQ007REQ011
824;true;5;true;on ;low ;false;REQ004REQ003REQ010
874;false;6;false;on ;low ;false;
900;true;7;false;off ;low ;true;REQ005REQ009
923;false;9;true;off ;permitted ;false;REQ006REQ010REQ001REQ011
969;false;5;true;on ;low ;false;REQ003REQ010
1003;true;3;true;on ;low ;false;
1048;true;11;true;off ;high ;false;REQ001REQ011REQ002
1097;true;10;true;off ;high ;false;
