TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
47;true;4;false;off ;low ;true;REQ005REQ009
93;true;5;true;on ;low ;false;REQ006REQ010
120;true;10;true;off ;high ;false;REQ001REQ011REQ002
170;false;0;true;on ;low ;false;REQ004REQ003REQ010
212;true;2;true;on ;low ;false;
246;true;1;false;on ;low ;false;
297;true;7;true;on ;low ;false;
308;false;10;false;off ;high ;false;REQ001REQ011REQ002
319;true;2;false;off ;low ;true;REQ004REQ003REQ005
334;false;6;true;on ;low ;false;REQ006REQ010
352;false;6;true;on ;low ;false;
388;true;0;false;off ;low ;true;REQ005REQ009
434;false;8;true;on ;low ;false;REQ006REQ010
472;false;0;true;on ;low ;false;
522;true;6;false;off ;low ;true;REQ005REQ009
559;false;5;false;off ;low ;true;
572;false;9;true;off ;permitted ;false;REQ006REQ001
585;false;4;false;on ;low ;false;REQ003REQ010
634;false;0;false;on ;low ;false;
661;false;2;true;on ;low ;false;
709;false;11;true;off ;high ;false;REQ001REQ002REQ011
743;false;11;false;off ;high ;false;
781;false;1;false;on ;low ;false;REQ004REQ003REQ010
807;false;4;true;on ;low ;false;
844;false;0;true;on ;low ;false;
865;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
907;true;11;true;off ;high ;false;REQ002REQ007
921;true;2;false;on ;low ;false;REQ004REQ003REQ010
966;true;0;true;on ;low ;false;
988;false;9;false;off ;permitted ;false;REQ001REQ011
1016;false;0;true;on ;low ;false;REQ003REQ010
1054;true;6;false;off ;low ;true;REQ005REQ009
1096;false;0;false;off ;low ;true;
1129;false;7;false;off ;low ;true;
1177;true;3;false;off ;low ;true;
1214;false;7;true;on ;low ;false;REQ006REQ010
