TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
49;true;11;true;off ;high ;false;REQ001REQ002REQ011
59;false;9;false;off ;permitted ;false;REQ004
79;true;5;true;on ;low ;false;REQ003REQ010
111;false;7;false;on ;low ;false;
143;true;2;false;off ;low ;true;REQ005REQ009
173;false;6;false;off ;low ;true;
213;true;10;false;off ;high ;false;REQ001REQ002REQ008
262;false;5;true;on ;low ;false;REQ004REQ003REQ010
286;true;7;true;on ;low ;false;
298;false;5;false;on ;low ;false;
346;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
371;true;4;true;on ;low ;false;REQ003REQ006REQ010
399;true;3;false;on ;low ;false;
419;false;1;false;on ;low ;false;
448;true;7;true;on ;low ;false;
496;true;8;false;on ;low ;false;
531;false;8;true;on ;low ;false;
545;false;7;true;on ;low ;false;
580;false;4;true;on ;low ;false;
591;false;5;true;on ;low ;false;
622;false;10;false;off ;high ;false;REQ001REQ011REQ002
667;true;10;false;off ;high ;false;
699;false;0;true;on ;low ;false;REQ004REQ003REQ010
748;true;8;true;on ;low ;false;
781;true;2;false;on ;low ;false;
795;true;11;true;off ;high ;false;REQ001REQ002REQ011
846;true;11;true;off ;high ;false;
884;false;9;false;off ;permitted ;false;REQ004
923;true;3;false;off ;low ;true;REQ003REQ010REQ005REQ009
948;true;11;false;off ;high ;false;REQ001REQ002REQ008
984;false;3;false;on ;low ;false;REQ004REQ003REQ010
1015;false;10;false;off ;high ;false;REQ001REQ011REQ002
1025;true;2;false;off ;low ;true;REQ004REQ005REQ003
1046;true;0;true;on ;low ;false;REQ006REQ010
1067;false;5;false;on ;low ;false;
1080;true;7;false;off ;low ;true;REQ005REQ009
