TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
44;true;3;false;off ;low ;true;REQ005REQ009
55;false;9;true;off ;permitted ;false;REQ001REQ006
81;true;8;false;off ;low ;true;REQ005REQ003
98;false;10;true;off ;high ;false;REQ006REQ010REQ001REQ002REQ011
136;false;8;false;on ;low ;false;REQ004REQ003REQ010
159;false;8;false;on ;low ;false;
172;true;10;true;off ;high ;false;REQ001REQ002REQ011
187;false;1;true;on ;low ;false;REQ004REQ003REQ010
231;true;1;true;on ;low ;false;
257;true;5;false;on ;low ;false;
278;false;2;false;on ;low ;false;
308;false;7;true;on ;low ;false;
335;false;6;false;on ;low ;false;
356;true;4;false;off ;low ;true;REQ005REQ009
404;true;8;false;off ;low ;true;
432;false;1;false;off ;low ;true;
447;false;9;true;off ;permitted ;false;REQ001REQ006
488;false;9;true;off ;permitted ;false;
537;false;5;false;on ;low ;false;REQ003REQ010
583;false;3;false;on ;low ;false;
616;false;11;true;off ;high ;false;REQ001REQ002REQ011
666;true;11;true;off ;high ;false;
696;true;8;false;on ;low ;false;REQ004REQ003REQ010
739;false;3;true;on ;low ;false;
786;false;8;true;on ;low ;false;
825;true;6;false;off ;low ;true;REQ005REQ009
864;false;11;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
912;true;8;true;on ;low ;false;REQ004REQ003REQ010
943;false;6;true;on ;low ;false;
986;false;3;true;on ;low ;false;
1025;true;7;true;on ;low ;false;
1074;true;6;true;on ;low ;false;
1101;false;1;false;on ;low ;false;
1130;true;6;true;on ;low ;false;
1152;true;0;true;on ;low ;false;
1172;true;9;true;off ;permitted ;false;REQ001REQ011
