TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
35;true;0;false;off ;low ;true;REQ005REQ009
68;false;11;true;off ;high ;false;REQ006REQ010REQ001REQ002REQ011
117;true;5;true;on ;low ;false;REQ004REQ003REQ010
136;false;0;true;on ;low ;false;
160;true;7;false;off ;low ;true;REQ005REQ009
174;false;9;true;off ;permitted ;false;REQ001REQ006
191;false;10;true;off ;high ;false;REQ002
242;false;3;false;on ;low ;false;REQ004REQ003REQ010
260;false;0;false;on ;low ;false;
273;false;3;false;on ;low ;false;
282;false;2;true;on ;low ;false;
318;true;7;true;on ;low ;false;
366;false;1;true;on ;low ;false;
409;false;11;true;off ;high ;false;REQ001REQ011REQ002
458;true;8;false;off ;low ;true;REQ004REQ005REQ003
500;true;9;true;off ;permitted ;false;REQ001REQ006
514;true;7;true;on ;low ;false;REQ003REQ010
556;false;5;false;on ;low ;false;
600;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
622;true;7;false;on ;low ;false;REQ004REQ003REQ010
672;true;3;false;on ;low ;false;
688;true;2;true;on ;low ;false;
724;true;4;false;on ;low ;false;
738;true;4;true;on ;low ;false;
759;false;0;false;on ;low ;false;
807;false;0;false;on ;low ;false;
821;true;7;false;off ;low ;true;REQ005REQ009
848;true;2;true;on ;low ;false;REQ006REQ010
884;true;4;false;on ;low ;false;
912;false;8;false;on ;low ;false;
934;false;5;true;on ;low ;false;
954;true;10;true;off ;high ;false;REQ001REQ002REQ011
1003;true;3;false;on ;low ;false;REQ004REQ003REQ010
1027;true;3;false;on ;low ;false;
1046;false;9;false;off ;permitted ;false;REQ001REQ011
1085;true;0;false;off ;low ;true;REQ003REQ010REQ005REQ009
