TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
36;true;11;true;off ;high ;false;REQ001REQ002REQ011
70;false;5;true;on ;low ;false;REQ004REQ003REQ010
87;true;4;false;off ;low ;true;REQ005REQ009
127;false;0;true;on ;low ;false;REQ006REQ010
168;true;4;true;on ;low ;false;
181;true;0;false;on ;low ;false;
203;false;7;false;on ;low ;false;
240;true;2;false;off ;low ;true;REQ005REQ009
281;false;7;true;on ;low ;false;REQ006REQ010
328;false;4;false;on ;low ;false;
375;false;7;false;on ;low ;false;
415;false;9;true;off ;permitted ;false;REQ001REQ011
461;true;10;false;off ;high ;false;REQ002
474;false;5;true;on ;low ;false;REQ004REQ003REQ010
515;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
546;false;1;false;on ;low ;false;REQ004REQ003REQ010
565;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
595;false;9;true;off ;permitted ;false;REQ004
623;true;4;true;on ;low ;false;REQ003REQ010
644;true;8;true;on ;low ;false;
672;false;10;true;off ;high ;false;REQ001REQ011REQ002
718;false;6;true;on ;low ;false;REQ004REQ003REQ010
746;false;4;true;on ;low ;false;
760;false;10;true;off ;high ;false;REQ001REQ011REQ002
778;false;10;false;off ;high ;false;
800;false;11;false;off ;high ;false;
839;true;11;false;off ;high ;false;
887;false;0;false;on ;low ;false;REQ004REQ003REQ010
903;false;8;true;on ;low ;false;
926;false;1;true;on ;low ;false;
935;false;7;false;on ;low ;false;
949;true;5;true;on ;low ;false;
993;true;0;false;on ;low ;false;
1002;true;8;false;on ;low ;false;
1038;true;4;true;on ;low ;false;
1085;true;9;true;off ;permitted ;false;REQ001REQ011
